weight,regulation,Charged_Content,Factor2,Factor3,Factor4,Factor5,Factor6,Political_Action,Factor8,Negative_Affect,correct_misinformation,bullying,support,deception,accurate_pic,censorship_very_likely,censorship_not_very_likely,censorship_not_at_all_likely,accept_selective_look,selective_vote_reminder,selective_emotion,male,some_college,college_grads,black,asian,mixed_race,other,below_30K,above_75K,very_conservative,conservative,liberal,very_liberal,age_18_29,age_50_64,age_65_up,region,ideology,age,race,income,education,SM6A_W35,SM6B_W35,political identity
1.1178038204,More Regulation,1.2294928567453292,-0.299746647863194,-0.6218630522956502,-0.007923888521651906,-0.7297038778389323,0.4523122928801437,0.025914371139101288,-0.11578925375588593,-0.4580031674812606,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,5,2,5,3,3,3,3,very liberal
0.4182053963,More Regulation,0.47555613798593455,-0.450957712902335,0.09511225123418339,1.0422161220114463,-0.010668810971953439,-0.45205714318136586,0.9199630264515005,-0.8425314194676254,0.6924436030694762,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,1,1,2,1,1,2,liberal
0.1480633716,More Regulation,1.0578890185549297,-0.8985927878039084,-0.08717724676252164,0.6208600753572746,-0.41139601240478463,-0.9437407517455809,-1.197366512870949,-0.32235782153648973,1.214159036672851,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,4,1,2,2,3,3,conservative
2.9000366294,More Regulation,-0.33752811479101963,-0.39146277102832266,1.221872787959136,1.4603544768165186,-0.6568287380932448,0.3074502717823491,-0.16062112699813297,0.9504661325927836,-0.23543687933826465,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,1,2,3,1,3,moderate
4.2728421358,Enough Regulation,-2.7807416198613963,-0.9798961725681279,-1.6782448865030573,-0.19488055249465008,-1.4175745727953248,-0.8902096044107287,0.28574466318144937,0.5906222887984776,0.6676887000025288,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,3,3,3,3,moderate
0.960928934,More Regulation,1.3389327568240394,1.5070102063253503,-1.3228713048647485,-0.8483840645478128,0.17991893835446407,-0.9796210832578198,0.9022910745513855,-1.7149449675903243,-1.6801349536130035,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,1,1,1,2,1,moderate
0.358991214,Enough Regulation,0.1873868708239956,0.04554437530317634,-0.6695584533626096,0.7815982040623694,-0.0034878827269968363,0.20925644791228715,1.030745181767744,0.3273963722928404,0.7671527733933216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,2,2,3,3,conservative
5.8045100409,More Regulation,0.2079104473455464,-1.4139887211729911,-0.023273428911136925,-0.6168350762093366,-1.1930386996017046,-0.2714938543371669,0.11486343937218915,-0.08611383778349307,0.27990914570743203,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3,1,1,3,1,3,conservative
0.9736887613,More Regulation,0.852967317351127,-0.6789935837516634,0.45849930417799345,-0.5878156937668364,-0.748037409473198,0.027616714002690855,-0.39891715650278314,-0.12025312267636128,0.4479236083670552,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4,4,1,5,2,1,3,3,liberal
2.6261279407,More Regulation,-0.479371478775947,-1.2426369847647571,0.023472462579275686,-0.6787482054380356,-0.8661279061922179,1.1945493074606341,-0.06877925162849093,-0.2152505721821083,0.5318793038150963,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,1,3,2,3,3,moderate
0.2173102619,Enough Regulation,0.040834469973555054,1.293623815599574,-0.01096278469612949,-0.9331272817045051,-0.32449140021281564,0.40562727260671505,0.058964767722614504,-0.5652368279209915,-0.4944637600252412,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,2,3,moderate
0.3037791131,More Regulation,0.11055584196982784,-2.074982638499712,-0.16271107155894488,-0.7055503980106336,-0.03799276318335607,-0.8901267730298548,0.02717439200785782,0.3512199282575422,-0.7314492296028007,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,5,3,1,2,2,3,3,very liberal
0.8823460706,Enough Regulation,-0.06913968578217566,0.05143894206781842,-0.08948102986680856,-0.932576220247045,0.17937684573377835,-0.932470493804585,-0.049049548634438715,0.5370526490501456,-0.49125572209154406,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,1,2,2,3,3,conservative
0.9581439715,More Regulation,0.8228891071418093,-1.6341325545157315,-0.5014029218535788,0.39277398540823427,-0.8647536197018567,0.15512775706909798,-0.3152901448138273,0.1482105885870703,0.5483637592683188,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,2,3,3,1,3,moderate
0.4418188565,More Regulation,0.7569043692502876,-1.7856993285394505,-0.42396919275815914,-0.37554681290293285,0.1174175787917389,-0.7596402397631757,-0.6535047367623887,-0.1384470548011396,-0.7253153854267004,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,5,2,1,1,1,3,3,very liberal
1.3670824662,More Regulation,0.1105134738298249,0.12059277872301061,-0.10424756342160657,0.7609216504099736,0.32312013898222935,-0.11893422727198236,-0.3670003899246632,0.1009985238248741,-0.34083094755952703,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,4,1,2,2,3,1,liberal
0.3365282079,Enough Regulation,0.6186419175025151,-0.6660403521538474,0.6326575357281423,-0.5480005520228718,-1.3057591334032033,-0.2309433147647438,-1.263453478487906,-0.826228905979732,0.21875179144379384,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,4,1,2,1,3,3,liberal
0.6241700737,More Regulation,0.8219091590945441,-0.7813918212979007,-0.14740672713176145,-0.5317739324655211,0.09312431068822441,-0.133833994527093,0.4455554891866218,-0.4589263868349321,0.30961700412438614,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,4,2,3,1,2,1,moderate
0.2874329542,Enough Regulation,0.3101779838140878,-1.0806299613826846,1.1132053254231176,0.8872542346748951,-0.02869599899508521,-0.4229148293361064,-0.2471046871016594,0.9268760671057881,0.6093399523972229,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,1,2,1,1,3,very conservative
0.2846498435,Enough Regulation,-1.9734318122918528,0.5086127699495412,1.6440321014041077,0.6879153024773409,0.12563678662203814,-0.49978811426713077,0.6710820680838443,1.3871202625764292,0.8770283605842608,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,1,4,1,1,1,1,3,very conservative
0.1227555168,More Regulation,0.8489491648509433,-0.04637006071579268,0.029254048426978117,-0.7739006797291442,1.2214019966651706,-0.8662329542818733,-0.797012428697712,0.5200110583776524,1.4025387500321715,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4,1,3,1,1,1,2,1,very conservative
0.1129562612,More Regulation,1.0088191537950941,-1.1660481855046871,0.9727027898560384,-0.054769439569622644,-1.4298105884483021,-0.6746648196491343,-1.3313648067251784,0.9831497104424167,0.15970901436790988,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,4,4,3,5,1,1,3,3,liberal
0.6234858657,Enough Regulation,-0.7864257762998743,-0.7432935999112,0.787919147799983,-0.09830426599757447,-1.3565384448240188,1.0502931187761662,1.6378502596142785,-0.01599301604845082,-1.3180619242104954,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,1,2,1,3,3,moderate
0.2014654757,Enough Regulation,-0.10126980514533664,0.8099720953694356,-0.4099302149998758,-0.48458411901429593,-0.0033567745537432733,-0.09350640009913538,1.050956830328343,1.2353458557085757,-1.4174809618739166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,1,1,1,3,3,conservative
1.5767766485,Enough Regulation,0.11950371540203428,-0.30252864580875094,-0.5774632500290966,-0.5378269906850658,0.7444131399271082,0.2501804633910882,0.18616308485024619,0.39950568146187526,0.5081089904265835,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,2,1,1,1,2,1,conservative
0.887718025,More Regulation,-0.4480750801122202,-1.4167618989339403,-0.26767428914853203,1.122940252925629,1.660040570018901,-0.5194236635920927,0.35047804455008963,0.5825549337480154,-0.2777718225582822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,3,3,1,1,2,3,moderate
0.1002294221,Enough Regulation,0.5175198492984202,-0.53685391277646,0.7579545868916491,3.0165852622450204,-0.8510368491937982,-0.3262588990353931,-0.8111892289192257,-0.16078371632094898,-0.05781969452717296,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,4,1,2,1,1,2,very liberal
0.0922839966,Enough Regulation,0.3326664943108463,0.7403706961440473,-0.6403911465935385,-0.7678352907550561,0.27757415125668466,0.8038851197444956,-0.04606074169957934,0.9937232417095337,-0.4812637329185129,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,4,1,2,1,3,2,liberal
1.1651268304,Enough Regulation,-0.4305683914480096,1.2226817979989142,-0.7326925933247346,0.6149901108627299,-0.18438227962141093,0.5175877047192263,-0.4273483932914242,-0.3569479186489996,-1.3068915162938375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,1,1,1,1,3,conservative
0.6501866451,Enough Regulation,0.06234812923783937,0.08380595064936999,-0.5994415539895037,0.8119943026092086,-1.1020799129495857,-0.07662604629321512,0.44672441888694003,-0.8119819321264098,-0.30041918924023725,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,1,2,2,3,3,liberal
0.1180112581,More Regulation,-1.5037940634401286,0.6621742135329867,0.8189764860965435,-0.4518768983376358,0.57372181361667,-0.22442328823750798,1.587966798980109,-0.9282212196125227,0.6329170732327405,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,4,4,1,3,2,3,3,liberal
0.1966691183,More Regulation,-0.029933035322917717,0.41369795399243575,-0.15858768746689075,-0.8729514025137334,0.3895557149137025,-0.39432400294038333,-0.5503433779328051,0.4878139836969114,-0.6349251694986092,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,1,1,3,1,moderate
1.3613748661,More Regulation,1.2209609515493784,-0.1441088275436942,-1.327025099401313,0.031400456923344616,-0.1047266420771199,0.5241404803803866,0.07930247912928412,-0.6170419680675719,0.5669192941895901,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,4,2,2,3,2,3,3,liberal
0.2492779206,More Regulation,-0.4121092845106997,-0.5645545317689867,-0.5994661869835444,-0.5328770994277122,-0.46377305749276937,-0.24279211503997447,0.3779095776743586,-0.3201903895277609,-0.4602185324186968,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,5,2,1,1,1,1,3,very liberal
0.835705167,More Regulation,0.9835691268335577,-1.5807836676579825,-0.5007609446316832,-0.4683131351351268,0.34147066650614805,-0.6818177042088835,-1.1449342325502094,-0.17097808445891047,0.35713970788658905,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,4,1,1,2,3,2,conservative
0.3236705889,More Regulation,0.6130624664599389,-2.109953838199975,0.6185755687113289,0.03867727523341347,0.6602083784632545,-0.4377794911853386,0.8197767057197667,-0.4435395802588722,-1.5547388437284406,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,2,2,1,3,conservative
0.1614595228,Enough Regulation,0.8594033566985102,0.7235379560799989,0.6576466643502857,-0.9842512822213384,0.3284759508935689,-1.1247306151483178,2.0825953233397874,0.5249225099730596,-1.6238323146604599,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,1,1,3,1,conservative
0.5380587397,Enough Regulation,-0.002024417686554432,-0.3825178769319928,0.4584588228252436,0.9075880220852808,-1.0214849497152099,-1.0737222814623186,0.21115768441571242,-0.1449120837554351,0.5548369747931031,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,3,3,moderate
0.3939642872,More Regulation,1.386799525462089,-0.19045882622971189,0.6415764213056284,0.323121044180745,-0.09918555284649483,1.0347976204147575,0.40417034602396607,-0.14523969870139303,0.5926465428885374,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,3,4,9,3,2,1,3,moderate
2.025007138,More Regulation,-0.8096160863372673,1.2824875061132945,0.23545851431113038,-0.09264999573324467,-0.6330788410967454,-0.028425122721000326,-0.5035576934418784,-0.07771963824617213,-0.26364789005477657,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,3,3,moderate
0.1471193915,Enough Regulation,0.7375672848771778,-0.7843859177734662,0.5592003823996764,0.28805792561349597,0.5061875830401934,-0.5550926980809727,0.9285697054674477,1.0507484986456574,0.41961970361629314,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,4,1,3,2,1,3,very conservative
0.1722147772,More Regulation,-0.6041239172514205,-0.5910293032032986,-0.1677180382990577,1.627350102439187,-1.7060630926260376,-0.010139096364133385,-0.9627292434444844,0.20088964780082147,-0.3087202960935457,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,2,2,1,2,moderate
0.1499861472,More Regulation,-0.49505195459858753,-0.8917195705926966,-0.5347347979263811,-0.399173203782596,-0.10063604941002928,7.538288724367449e-4,-0.1241460603989874,-0.5928313337812237,0.46807109481013176,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,5,3,1,1,2,2,1,very liberal
0.7082046563,More Regulation,-1.3250337034368234,0.4182208204352065,-0.7909760360974981,-0.7158972742702067,-0.12420985809499122,0.7090193449996229,-0.5498583850181058,0.12598757341556482,-0.3607267922126022,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,3,moderate
3.2179174987,Enough Regulation,0.896503553544303,0.3633578283493083,0.6470455673923058,2.0006301662209087,-1.0927180427172647,0.12010280384803619,0.3208129824513107,-1.636078736417799,1.796214439026234,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,1,2,1,3,moderate
0.5605497423,Enough Regulation,-0.5634565247475334,1.068831808599875,-2.16294524928444,-0.6135363904887977,0.7111124686282887,-0.7782183524158293,0.14716470275305749,1.146328925940809,-1.4609616008255486,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1,2,3,moderate
1.2340608669,More Regulation,-0.29704546677621624,0.06880436753580822,-0.6430046392025831,1.0119079244393816,-0.7367543555779053,-0.5726731317526595,-0.2787387958478941,0.7905316323357572,0.6287567745136312,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,1,3,1,3,3,moderate
0.174778369,More Regulation,0.3533121533815283,1.0954219577012572,0.37245472206870633,-0.8781611103411382,1.1035666599184413,-0.7999206401201588,0.2839202379286374,1.2768781046762734,1.4554905406511756,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,3,1,1,1,1,3,conservative
0.0922839966,More Regulation,-1.10177379170051,1.306527085644871,-0.2081922031296909,0.9374865259232705,-0.20183611074902968,-0.13758989476402336,-0.48810210049707986,-0.46297785122481816,-0.19748659140766667,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,4,3,1,2,1,1,2,liberal
1.8621161166,More Regulation,-0.8057167467376567,-0.3111442708371215,-0.31301057903716895,0.2553842806159268,0.9196330164146564,1.0574321120307184,0.8739634867572821,-0.3263239654725829,-0.05934485138794891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,3,3,moderate
0.1549519725,More Regulation,-0.03643501922163157,0.09481710446129507,0.4112571977333027,0.9132702824347592,-0.8041115044435798,-0.6992161974089441,-0.5006676278974992,-0.2862174723732557,0.6888160541729293,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,3,1,2,1,1,3,very liberal
1.1190627268,More Regulation,-1.0348136297215058,-0.07540952844912911,-1.8868640589671528,-0.36934994918863506,0.8349248134619385,-0.8402414628560886,-0.5711220452678643,-0.32904601649631116,-0.351291165760343,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,2,1,1,1,3,3,liberal
2.5656553693,More Regulation,1.0167034012719696,-1.6169652617759944,-1.013580756839761,-0.5732141907812828,-0.7809532609277731,-0.6857140868619144,-0.2001074081931513,-0.3760890548180936,-0.7329819910908685,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,1,1,3,3,3,conservative
0.1467071957,More Regulation,-1.611732547581837,-0.21161456933501555,0.9098480271405863,-0.7197655283164105,-1.6251320119444514,-1.0934698959743048,0.6852162217097814,1.3451208641425505,-0.5857951660484694,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,1,2,2,1,3,conservative
2.825906194,More Regulation,0.6310134154511788,-0.6743867722177873,-0.5524141853864122,0.6419725685101434,-0.7991839515455602,-0.6166128479868184,0.05510675930405237,-0.19380179876941003,-0.5480961073664035,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,5,1,5,1,1,3,3,very liberal
0.542336526,More Regulation,0.007063558718962366,0.5355247150958302,0.6167431934859697,2.4549523008018417,-1.1282925750533508,0.20049822712221377,0.050486593509494256,0.7262934387232034,0.9314561764209558,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,5,3,1,2,1,1,2,very liberal
7.1457755586,More Regulation,-1.9615810346703533,0.4565990712675729,0.8139601266392102,2.8003051410800377,1.7597068786871426,0.7437548252258551,0.4522644478238735,0.2323066345969125,-0.7037705626208529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,1,5,2,3,3,3,very conservative
1.1654382188,More Regulation,0.6565149627835377,-0.25382148472105165,0.601025071556104,0.2647485311349867,0.011690162760194751,-1.0184499196837284,1.1711568003101713,-0.47764399822533116,-0.4954594890512608,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,4,3,1,3,1,1,2,1,moderate
0.2115476764,Enough Regulation,1.2706241428537426,-2.672026662158383,1.6657854606206084,-1.4314713574200773,1.8703077664396628,2.9981977453508097,-0.37510182205706427,-0.7419586471692521,-1.5904178198181342,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,4,1,3,2,3,3,conservative
0.5435342307,More Regulation,-0.10313484941863905,0.371334430757043,-0.5731154732344875,-0.6212140779103197,0.9043080936380655,-0.9628256593626637,0.20120162421876514,-0.5159929405131018,1.4327846721237234,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,1,1,2,2,3,3,very liberal
7.1457755586,Enough Regulation,-1.6199730106381314,-0.6473854866710212,-1.276041811664346,0.011458637246866021,-0.4960022497278486,-0.6620145337065648,0.5617886818879773,-0.14962419800380716,-0.3023506809572883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,3,1,3,3,1,3,conservative
0.1320636887,Enough Regulation,-0.7311788610505394,1.3885260841043419,-0.2836607812657485,-0.7654065957802803,0.23993226141167137,-0.6724838341751769,-0.032033364848558905,-0.29723557082343527,1.4915097084507856,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,1,1,2,1,moderate
0.1423490956,More Regulation,-0.17158741295806232,-0.8971048224722844,0.12863970182930234,-0.4041414766204509,-0.8549675530528069,-0.8774098867026913,0.04836149149719425,0.18378408967021584,-0.6161733438128304,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,4,3,1,1,1,3,3,liberal
0.3434120597,Enough Regulation,-0.01336193302268153,1.2747496153150533,-0.8307466402827741,-0.6682052365666373,1.1781375512817533,0.09922469145966373,-0.42045625497473027,-0.22289773781529354,0.5447970325115291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,3,3,moderate
0.48513987,More Regulation,0.5802142279641993,0.9921924868480703,-0.733030655350233,-0.7784602805718781,0.3700854492004931,-0.5771583265798078,-0.013890262087596689,-0.0883899469761601,-0.5706589700498258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,1,2,1,3,2,moderate
1.6546027056,More Regulation,0.2841657807434439,1.0321474002789979,0.5662944237497322,0.7490066426856394,-0.5259003143125643,0.026821524382036416,0.8346066762989639,-0.48412026412353787,-1.4273889955154002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,4,4,3,3,3,3,conservative
0.1519815861,More Regulation,0.8288172973309281,-0.8011448174307989,1.263791091382753,1.0902024205006804,-0.6625447408710539,0.2885079012887489,0.723722466686334,0.6907921248221712,0.7027370722671026,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,2,2,2,3,3,conservative
0.0975607615,More Regulation,-1.4045993856120396,0.8015053283683777,-0.5226894420268026,-0.14164583156052857,-0.9311380825358664,-0.5753847407483484,1.877335918928256,2.006197732569264,1.7576701653458737,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,4,1,3,1,3,3,conservative
0.4532312836,Enough Regulation,-0.7220973308050063,-1.082325076182095,-0.6268107783710544,-0.6701080742489041,-0.24436846128105166,-0.9720513205611123,0.9180637911554256,-0.09985516618855426,-0.5598541303332369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,1,1,2,2,3,3,liberal
0.3455719519,Enough Regulation,-0.7666185826742473,0.48044151109001065,-0.7142358519674438,0.6392456064689193,1.1675146066745155,0.3462098151487564,-0.38283456086305007,-0.502532786390147,0.7593996834476604,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,2,moderate
0.6660823765,Enough Regulation,0.04814239250116213,1.3289293317443784,1.0978860342577026,-0.8340669330530801,-1.044262809810634,0.6493004395504551,-0.4250299114160268,-0.6730538072078321,-0.46831734646875894,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,1,2,1,2,1,moderate
0.8514896679,More Regulation,0.48825252768639915,-0.8906116480575095,-0.14444918841555837,-0.6038884666626242,0.21290084788024824,-0.3304004704560507,-0.10381176502894562,-0.25900931958919093,-0.558789714321405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,1,2,2,3,3,liberal
0.3089293374,More Regulation,0.5057522476748065,0.43660770249872116,-1.8455282026990203,-0.6006059477762766,-0.22347267295831655,-0.45030015631194076,-0.030085145329919582,-0.634061836669713,-0.5344418449616152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,3,3,moderate
0.7708067401,More Regulation,-0.13624016342829712,-0.917883360011634,-0.1867195999916044,-0.7568951306583713,-0.7752629800840818,1.1058983121457175,-0.11144091166706019,0.13084671210708498,0.5906175856990326,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,5,1,1,1,1,3,2,very liberal
0.3035287158,More Regulation,1.2098073345407008,0.002553574681837683,-1.4355922392750522,0.6400527796254779,-1.2131929522010396,-0.1214411829089876,-0.024522882443735305,0.5556096238506646,1.4772036964448882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,1,3,2,3,3,moderate
0.6609699583,Enough Regulation,0.6947497885734388,-0.8920311193775059,0.668639736714428,1.0107830372382496,0.9818860730326712,-1.0912024924762187,-0.202587447440219,-1.4523707397179164,-1.476515186940149,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,1,2,2,3,3,very conservative
0.4234152489,Enough Regulation,-0.033933871942866095,-0.55895619290261,-0.8543664987644121,-0.5428359893308327,-0.4020129718746449,0.3409708676641824,-0.20928845977276073,0.5879391192489838,-1.506948111698741,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,2,1,3,3,moderate
2.1720593831,Enough Regulation,1.1055546561191922,-1.4212450996879022,-0.7249308046660357,-0.4709156659626616,-1.0815885328742374,-0.8161818495050617,0.9922898463034869,0.1923626333378117,0.16326990142153472,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,1,1,1,2,3,very conservative
0.2106565387,Enough Regulation,0.8485064548118755,0.3475716682205099,1.3024929235337948,3.1778105853412293,2.3196166950116592,2.335726496357667,0.40220699233126345,1.311673192692982,-0.7137734188469673,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,1,2,2,3,3,moderate
